Date,Spread,Z_Score,Volatility,Extreme_Z,Distance_From_Mean,Spread_Normalized,Range_Position,Recent_Extreme,MR_Strength,Vol_Expansion,Speed_To_Mean,Target_Return,Target_Direction,Pair_ID,Sector
2021-05-25,-3.7357341563473554,0.3153133890812797,0.3013673251526825,0,0.315312342808786,-12.395908410264143,0.675704481238957,1,-0.315312342808786,1.0129418313137728,-1.2728246129372487,0.08958329526379316,1,FITB-PNC,financials
2021-05-26,-3.4325566272518344,1.2356989487609162,0.3125567878693601,0,1.235694995255367,-10.982150374978152,0.9521335671653883,1,-1.235694995255367,1.054927433633478,-0.2957884431787804,-0.43402856233964826,0,FITB-PNC,financials
2021-05-27,-3.4237834448418027,1.1785681808194008,0.32381521513108663,0,1.1785645411987589,-10.573230384574144,0.9601327180309092,1,-1.1785645411987589,1.0763406653710301,8.02493194081745,-0.39037230806834344,0,FITB-PNC,financials
2021-05-28,-3.594140205356098,0.7074227849091841,0.3130814574274559,0,0.7074205253677499,-11.479851777351318,0.8048060230385584,1,-0.7074205253677499,1.0305207342507061,8.126931884280951,-0.6647869152466015,0,FITB-PNC,financials
2021-06-01,-3.6459422221346856,0.5345969353969185,0.31399957538736023,0,0.5345952328620276,-11.611259685231294,0.7575743426763273,1,-0.5345952328620276,1.023109502847253,7.689714408868459,-0.6089580129306285,0,FITB-PNC,financials
2021-06-02,-3.7251128849175004,0.23947228472909157,0.3111190986257479,0,0.23947151501898353,-11.973231242120773,0.6853886697785578,1,-0.23947151501898353,1.0071601225151234,7.857560165741505,-0.2874134842041798,0,FITB-PNC,financials
2021-06-03,-3.7750769718430917,0.03153971952376489,0.3043556370508606,0,0.031539615896257936,-12.403465251892122,0.6398327642363684,1,-0.031539615896257936,0.9819312284976855,7.564350036636173,-0.8173201407450534,0,FITB-PNC,financials
2021-06-04,-3.5420894153956866,0.7498593829165197,0.2611825504670338,0,0.7498565119111231,-13.561686442587677,0.8209271818603078,1,-0.7498565119111231,0.8566037971366528,-0.9666495160303799,-1.1652043697835524,0,FITB-PNC,financials
2021-06-07,-3.406299620669948,1.2036100020169525,0.23996127795866498,0,1.2036049861869134,-14.195146210675265,0.9709988620317518,1,-1.2036049861869134,0.8046694476310151,-0.2812384775625622,-1.72625367931753,0,FITB-PNC,financials
2021-06-08,-3.863311719597199,-0.9428778352817334,0.20073786744542674,0,0.9428731382449946,-19.245459380941693,0.34142358247544513,1,0.9428731382449946,0.6964776466490408,0.44969936643698727,-1.0874424822885764,0,FITB-PNC,financials
2021-06-09,-3.6461508610835622,0.08007896018103451,0.19403208262714497,0,0.0800785474732679,-18.791387590795665,0.6373698807855629,1,-0.0800785474732679,0.6992521190109587,0.6522238487832835,-1.5732271431553855,0,FITB-PNC,financials
2021-06-10,-3.8665851895914827,-1.0013141534152512,0.19860840644167368,0,1.0013091117902277,-19.468288329671818,0.3369625054007446,1,1.0013091117902277,0.74639471585496,0.8710843555593186,-1.6004896197625484,0,FITB-PNC,financials
2021-06-11,-3.814155752910146,-0.8318317991503518,0.1868248096517818,0,0.831827346704511,-20.415571917066597,0.40841321624489924,1,0.831827346704511,0.7402189662988239,0.11015289477744075,-1.7257318100748762,0,FITB-PNC,financials
2021-06-14,-4.258927120602699,-2.8624579167041064,0.20713806178843389,1,2.8624440976885523,-20.560714545249073,0.0,1,2.8624440976885523,0.8566612322611245,-0.04861618894288351,-1.6158586898922636,0,FITB-PNC,financials
2021-06-15,-4.254900235065314,-2.32990885883732,0.24355993320362831,1,2.329899292816907,-17.469551373035753,0.004581896716808457,1,2.329899292816907,1.0375158643693498,-28.308634541967486,-1.6640179370939165,0,FITB-PNC,financials
2021-06-16,-4.01252636912168,-1.1999466248196113,0.25162286040103893,0,1.1999418560086452,-15.946525749690442,0.28036128262118015,1,1.1999418560086452,1.0997341683448631,-28.572090799171065,-1.8462905643969947,0,FITB-PNC,financials
2021-06-17,-4.592397112588145,-2.6177980538911507,0.3181514275345465,1,2.6177898257658017,-14.434581399161196,0.0,1,2.6177898257658017,1.3821677856031558,-28.465269471145614,-1.0322439036722315,0,FITB-PNC,financials
2021-06-18,-4.707293785179239,-2.3875424851700515,0.3691624959485605,1,2.3875360177307967,-12.751243925361345,0.0,1,2.3875360177307967,1.5319158563467024,-26.338211993287693,-1.3797514201010515,0,FITB-PNC,financials
2021-06-21,-5.132553299987478,-2.6454215129644836,0.4638045696699337,1,2.645415809234977,-11.066174353274906,0.0,1,2.645415809234977,1.7610697200143837,-26.027790987545405,-0.9342444436354462,0,FITB-PNC,financials
2021-06-22,-4.9507542018857755,-1.9044046289918526,0.5155100061833758,1,1.9044009347843456,-9.603585844925123,0.10531418120388607,1,1.9044009347843456,1.74842523304826,1.0693762788788692,-1.0512817905268044,0,FITB-PNC,financials
2021-06-23,-5.219378004238948,-2.0189806038025933,0.5825619373512488,1,2.0189771381159276,-8.95933755753499,0.0,1,2.0189771381159276,1.7457892695995763,2.1942347210514193,-0.5522103737259769,0,FITB-PNC,financials
2021-06-24,-5.467074809354031,-2.0509774343839338,0.6446449024111033,1,2.0509742528273196,-8.480740805000217,0.0,1,2.0509742528273196,1.7040614204606874,2.974539614658371,-0.3005845053127345,0,FITB-PNC,financials
2021-06-25,-5.539887562985022,-1.8630142470374502,0.6919752212360407,1,1.8630115547278159,-8.00589296708695,0.0,1,1.8630115547278159,1.6136949651381267,4.981369398480436,-0.41364061106952477,0,FITB-PNC,financials
2021-06-28,-5.874785810494963,-1.9805914535463787,0.7624114808275241,1,1.9805888557512175,-7.705521562446693,0.0,1,1.9805888557512175,1.5741197209761633,5.306112576814225,-0.24480757681691756,0,FITB-PNC,financials
2021-06-29,-5.9189181721592306,-1.7630128032154668,0.8170724708002137,1,1.763010645499097,-7.244046445862995,0.0,1,1.763010645499097,1.5083688863336147,12.914412689488426,-0.1731690030661568,0,FITB-PNC,financials
2021-06-30,-5.858816933518675,-1.494827979458599,0.8520865300945063,0,1.4948262251458944,-6.87583930827959,0.02391975283521632,1,1.4948262251458944,1.4160398154932263,7.800180266804608,-0.38885816115065097,0,FITB-PNC,financials
2021-07-01,-5.624641016260377,-1.1013969273148774,0.859879524936372,0,1.1013956464428312,-6.541188982825933,0.11711966331091775,1,1.1013956464428312,1.3109679922772544,5.923770208944147,-0.5578878785680388,0,FITB-PNC,financials
