Date,ADM,CAG,CL,COST,CPB,DG,DLTR,EL,GIS,HRL,K,KDP,KHC,KMB,KO,KR,MDLZ,MNST,MO,PEP,PG,PM,SYY,TAP,TGT,TSN,WMT
2021-01-22,45.950374603271484,27.446802139282227,69.89356994628906,342.79925537109375,38.965023040771484,190.72422790527344,107.87999725341797,232.5296173095703,46.84000015258789,38.89634704589844,45.8261604309082,27.77875328063965,26.086288452148438,110.10311889648438,41.7182731628418,30.1673583984375,49.60039520263672,44.099998474121094,28.333248138427734,118.78453063964844,115.40499114990234,63.34312438964844,66.0273208618164,43.97080612182617,167.03482055664062,57.1755485534668,45.57223129272461
2021-01-25,46.185264587402344,27.909839630126953,70.26900482177734,342.40185546875,40.152870178222656,191.05714416503906,106.37000274658203,232.70643615722656,48.455177307128906,40.292537689208984,47.036659240722656,28.273069381713867,26.752113342285156,113.68411254882812,41.967769622802734,31.075260162353516,50.1470947265625,44.22999954223633,28.421302795410156,120.14730072021484,117.39351654052734,63.86130142211914,64.10419464111328,44.954322814941406,165.50296020507812,57.24430465698242,45.53174591064453
2021-01-26,45.39362335205078,28.332958221435547,70.39414978027344,345.3350830078125,41.784080505371094,190.64093017578125,105.69999694824219,228.3225860595703,49.48452377319336,41.560245513916016,47.885581970214844,28.802696228027344,27.259416580200195,114.20044708251953,42.40654754638672,33.3225212097168,50.781986236572266,44.400001525878906,28.604177474975586,121.53579711914062,118.14808654785156,64.3716049194336,65.13162231445312,46.41653823852539,163.3705596923828,57.218528747558594,45.939727783203125
2021-01-27,43.13175582885742,28.556495666503906,69.75057220458984,337.2073974609375,44.092872619628906,184.63832092285156,101.55999755859375,219.5176544189453,50.54737091064453,43.2562370300293,49.01748275756836,29.30583953857422,27.53684425354004,115.46627807617188,41.752681732177734,34.83269500732422,49.75028991699219,42.96500015258789,28.326473236083984,118.3131332397461,113.96687316894531,62.652225494384766,63.243621826171875,47.86133575439453,155.1715545654297,55.67997741699219,44.7967529296875
2021-01-28,44.37578201293945,27.916900634765625,70.751708984375,337.84136962890625,40.7802619934082,184.1018524169922,102.87000274658203,228.1085205078125,49.677005767822266,41.08056640625,47.29605484008789,28.61732292175293,26.91857147216797,112.55985260009766,42.28609848022461,31.803377151489258,50.367557525634766,44.3650016784668,28.888675689697266,119.2988052368164,115.72457885742188,63.81418228149414,65.11404418945312,45.241539001464844,159.7845916748047,55.83468246459961,44.76872634887695
2021-01-29,43.505836486816406,27.836442947387695,69.72377014160156,333.4604797363281,40.24488830566406,179.9953155517578,101.66000366210938,220.26226806640625,48.62254333496094,40.13835525512695,46.32923126220703,28.070049285888672,26.56187629699707,110.01152038574219,41.425758361816406,31.01233673095703,48.88615036010742,43.415000915527344,27.825241088867188,117.05323028564453,113.81597137451172,62.53445053100586,62.795772552490234,43.65747833251953,157.68698120117188,55.2759895324707,43.753448486328125
2021-02-01,43.91471481323242,27.514633178710938,70.18855285644531,331.6533203125,40.1779670715332,178.27496337890625,100.86000061035156,225.10218811035156,48.162261962890625,40.18973922729492,46.234901428222656,28.17597770690918,26.355796813964844,110.96088409423828,41.70966720581055,30.293209075927734,48.71861267089844,44.125,27.615266799926758,117.40460205078125,114.49063110351562,62.07122802734375,62.84846496582031,43.09173583984375,159.77589416503906,55.172855377197266,43.37349319458008
2021-02-02,44.31488800048828,27.89276123046875,70.48353576660156,336.4409484863281,39.53384780883789,180.67971801757812,104.0199966430664,229.76527404785156,48.2208366394043,41.75725555419922,45.94407653808594,28.237760543823242,26.284454345703125,110.21971893310547,42.12263870239258,29.753860473632812,49.52103805541992,45.220001220703125,28.157135009765625,118.6045150756836,114.33084869384766,62.23610305786133,64.13053894042969,42.55211639404297,161.53404235839844,55.198638916015625,43.84065628051758
2021-02-03,44.74985122680664,27.852535247802734,70.51036071777344,336.09088134765625,39.41673278808594,181.0774383544922,104.94000244140625,231.40335083007812,47.55134963989258,41.01204299926758,45.598209381103516,28.17597770690918,26.165550231933594,110.25299072265625,41.959171295166016,30.526926040649414,48.745059967041016,45.20500183105469,28.448394775390625,118.29598999023438,114.47286987304688,62.98981475830078,67.08985900878906,42.96988296508789,161.11627197265625,56.27305221557617,43.97457504272461
2021-02-04,45.68939208984375,27.828399658203125,70.55506134033203,337.36126708984375,39.257789611816406,181.0219268798828,106.13999938964844,235.526611328125,47.6182861328125,41.98851776123047,45.48816680908203,28.511402130126953,26.094213485717773,109.5118408203125,42.1656494140625,30.068479537963867,49.37994384765625,45.73500061035156,28.807390213012695,119.71875,114.54389190673828,65.65921020507812,67.19525146484375,42.7000732421875,164.1452178955078,56.917686462402344,44.38877868652344
2021-02-05,46.367950439453125,27.852535247802734,71.39533233642578,336.7166442871094,39.734615325927734,179.2646484375,105.6500015258789,253.91824340820312,48.03672790527344,42.02278518676758,45.61391830444336,28.71442222595215,26.7917537689209,110.0698013305664,42.71627426147461,29.798810958862305,49.56512451171875,45.54999923706055,28.766748428344727,120.81583404541016,115.0232925415039,66.1695327758789,67.68701171875,42.63045120239258,164.3801727294922,56.883304595947266,44.958709716796875
2021-02-08,46.998687744140625,27.99734878540039,71.24335479736328,341.1344909667969,39.41673278808594,183.4821319580078,107.06999969482422,261.11297607421875,48.287803649902344,42.65664291381836,45.385982513427734,28.33485984802246,26.878944396972656,110.08646392822266,42.94857406616211,29.915660858154297,49.3975830078125,45.439998626708984,29.10542106628418,120.33587646484375,114.66818237304688,67.5120849609375,67.5465087890625,42.404151916503906,168.81039428710938,58.404659271240234,45.16736602783203
